Timestamp,GPSYear,GPSMonth,GPSday,GPSHour,GPSMinute,GPSSecond,GPSHundredth,voltage,GPSFix,numSats,HDOP,Latitude,Longitude,GPSSpeed,GPSCourse,sysCal,gyroCal,accelCal,magCal,rawAccelX,rawAccelY,rawAccelZ,accelX,accelY,accelZ,rawGyroX,rawGyroY,rawGyroZ,gyroX,gyroY,gyroZ,rawMagX,rawMagY,rawMagZ,magX,magY,magZ,roll,pitch,yaw,linAccelX,linAccelY,linAccelZ,quatW,quatX,quatY,quatZ,imuTemp,state
1969-12-31T19:36:16.394000,394,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-2.2612175941467285,0.08853443711996078,9.678967475891113,1.2158441543579102,0.03628820553421974,9.852540016174316,-0.10499999672174454,-0.7262499332427979,-0.2800000011920929,-0.11370515823364258,-0.5286357998847961,-0.5286357998847961,0.0,0.0,0.0,0.0,0.0,0.0,0.3107272982597351,0.652286171913147,243.60476684570312,1.3275245428085327,-0.016910050064325333,0.043362900614738464,0.8498562574386597,-0.0006953008123673499,0.006266643293201923,0.5269685387611389,0.0,1
1969-12-31T19:36:16.405000,405,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-6.015556335449219,0.13160523772239685,9.944571495056152,-0.09302091598510742,0.05354034900665283,9.869197845458984,-0.13124999403953552,-0.8575000166893005,-0.38499999046325684,-0.1153741106390953,-0.5408456325531006,-0.5408456325531006,0.0,0.0,0.0,0.0,0.0,0.0,0.3106784224510193,0.6514655351638794,243.60147094726562,0.01851901225745678,0.00035045421100221574,0.06001899018883705,0.8498713970184326,-0.0006917098653502762,0.006260352209210396,0.5269442200660706,0.0,1
1969-12-31T19:36:16.416000,416,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-0.3948157727718353,0.0933200865983963,9.870393753051758,-0.1476450264453888,0.060740381479263306,9.869414329528809,-0.14000000059604645,-0.7524999976158142,-0.4375,-0.11771664768457413,-0.5479850769042969,-0.5479850769042969,0.0,0.0,0.0,0.0,0.0,0.0,0.31082698702812195,0.6522004008293152,243.59817504882812,-0.03597929701209068,0.007525057997554541,0.060235876590013504,0.8498867154121399,-0.0006938058068044484,0.006266504991799593,0.5269196629524231,0.0,1
1969-12-31T19:36:16.427000,427,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-0.23688945174217224,0.11485548317432404,9.91585636138916,-0.1637980341911316,0.0705350786447525,9.877820014953613,-0.22749999165534973,-0.7962499856948853,-0.4987499713897705,-0.1281597763299942,-0.5611046552658081,-0.5611046552658081,0.0,0.0,0.0,0.0,0.0,0.0,0.3112049400806427,0.6533328890800476,243.59478759765625,-0.05193840339779854,0.017255054786801338,0.06864528357982635,0.8499020934104919,-0.0006960257887840271,0.006276663392782211,0.5268945097923279,0.0,1
1969-12-31T19:36:16.438000,438,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-0.19381862878799438,0.12921243906021118,9.879964828491211,-0.16923168301582336,0.08115553110837936,9.87820816040039,-0.32375001907348633,-0.8662499785423279,-0.5425000190734863,-0.14676527678966522,-0.5799927711486816,-0.5799927711486816,0.0,0.0,0.0,0.0,0.0,0.0,0.31179606914520264,0.6545259952545166,243.59133911132812,-0.05716780200600624,0.027774328365921974,0.06903500109910965,0.8499181270599365,-0.0006969373789615929,0.00628825044259429,0.5268687605857849,0.0,1
1969-12-31T19:36:16.449000,449,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-0.19142581522464752,0.0813559740781784,9.8871431350708,-0.1732487678527832,0.08119180798530579,9.879825592041016,-0.3412500023841858,-0.7437500357627869,-0.5074999928474426,-0.16526561975479126,-0.5860087275505066,-0.5860087275505066,0.0,0.0,0.0,0.0,0.0,0.0,0.3122929334640503,0.6558010578155518,243.5878143310547,-0.06096656620502472,0.027725541964173317,0.07065688818693161,0.8499340415000916,-0.0006989227840676904,0.006300014443695545,0.5268426537513733,0.0,1
1969-12-31T19:36:16.466000,466,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-6.175875186920166,-0.009571290574967861,10.016355514526367,-1.2597088813781738,0.06476391851902008,9.904537200927734,-0.1837499886751175,-0.4987499713897705,-0.4724999964237213,-0.1670239418745041,-0.5727745890617371,-0.5727745890617371,0.0,0.0,0.0,0.0,0.0,0.0,0.31229549646377563,0.6883291602134705,243.58438110351562,-1.1418577432632446,0.011297576129436493,0.0954332947731018,0.8499488830566406,-0.000848266645334661,0.006541311740875244,0.52681565284729,0.0,1
1969-12-31T19:36:16.477000,477,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-1.3016955852508545,0.0,9.736395835876465,-1.2673083543777466,0.053041815757751465,9.874104499816895,0.07874999940395355,-0.21875,-0.6825000047683716,-0.14364472031593323,-0.5566709041595459,-0.5566709041595459,0.0,0.0,0.0,0.0,0.0,0.0,0.3120822310447693,0.7211507558822632,243.58102416992188,-1.1438379287719727,-0.00038764221244491637,0.06507007777690887,0.8499631881713867,-0.0010005505755543709,0.0067838020622730255,0.526789128780365,0.0,1
1969-12-31T19:36:16.488000,488,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,1.758724570274353,-0.031106693670153618,9.77707290649414,-0.7196040749549866,0.037811148911714554,9.856541633605957,0.23624999821186066,-0.41999998688697815,-0.6562499403953552,-0.10750727355480194,-0.5542259216308594,-0.5542259216308594,0.0,0.0,0.0,0.0,0.0,0.0,0.3116098642349243,0.7382199168205261,243.57766723632812,-0.5932113528251648,-0.015537232160568237,0.04754380136728287,0.8499780297279358,-0.001082326052710414,0.006908268202096224,0.5267634391784668,0.0,1
1969-12-31T19:36:16.499000,499,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,3.7806599140167236,0.05024927482008934,9.860822677612305,0.09493231773376465,0.040062420070171356,9.857316017150879,0.3762499988079071,-0.42875000834465027,-0.7087500095367432,-0.06148991733789444,-0.5561407208442688,-0.5561407208442688,0.0,0.0,0.0,0.0,0.0,0.0,0.3114330768585205,0.7315596342086792,243.57431030273438,0.22018472850322723,-0.013255772180855274,0.04830228537321091,0.8499938249588013,-0.0010528168641030788,0.0068580834195017815,0.5267388820648193,0.0,1
1969-12-31T19:36:16.510000,510,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,5.067997932434082,0.06699904054403305,9.997213363647461,0.9950445294380188,0.04493787884712219,9.882637023925781,0.14000000059604645,-0.45499998331069946,-0.5512499809265137,-0.04232320934534073,-0.5491513609886169,-0.5491513609886169,0.0,0.0,0.0,0.0,0.0,0.0,0.3114936649799347,0.698999285697937,243.57098388671875,1.114722490310669,-0.00839107483625412,0.07355526089668274,0.850010097026825,-0.0009024966857396066,0.006616872735321522,0.5267156958580017,0.0,1
1969-12-31T19:36:16.521000,521,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-0.20338992774486542,0.08614161610603333,9.803394317626953,0.7781309485435486,0.05239564925432205,9.868294715881348,0.17499999701976776,-0.3762499988079071,-0.4724999964237213,-0.021650362759828568,-0.5327014327049255,-0.5327014327049255,0.0,0.0,0.0,0.0,0.0,0.0,0.31187742948532104,0.6728165149688721,243.5677490234375,0.8933262825012207,-0.0009992882842198014,0.05915810167789459,0.8500259518623352,-0.0007791127427481115,0.006424442864954472,0.5266929864883423,0.0,1
1969-12-31T19:36:16.532000,532,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-0.15314064919948578,0.15074782073497772,9.877572059631348,0.6095731258392334,0.07019714266061783,9.869974136352539,-0.017500000074505806,-0.5249999761581421,-0.49000000953674316,-0.021255560219287872,-0.5293790102005005,-0.5293790102005005,0.0,0.0,0.0,0.0,0.0,0.0,0.3127787113189697,0.6516042947769165,243.56451416015625,0.7211368083953857,0.016647670418024063,0.060797806829214096,0.8500412702560425,-0.0006747489096596837,0.006271257996559143,0.526669979095459,0.0,1
1969-12-31T19:36:16.543000,543,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-0.12203396111726761,0.05024927482008934,9.985248565673828,0.47715410590171814,0.06658662855625153,9.890838623046875,-0.32375001907348633,-0.7612499594688416,-0.48125001788139343,-0.050030313432216644,-0.5414908528327942,-0.5414908528327942,0.0,0.0,0.0,0.0,0.0,0.0,0.3134242594242096,0.6342647075653076,243.56124877929688,0.5857491493225098,0.012926456518471241,0.08162917196750641,0.8500568866729736,-0.0005900853429920971,0.006145616993308067,0.5266464352607727,0.0,1
1969-12-31T19:36:16.554000,554,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,6.577868938446045,0.06699904054403305,9.985248565673828,1.5813679695129395,0.0666612759232521,9.907926559448242,-0.38499999046325684,-0.8662499785423279,-0.48125001788139343,-0.08189426362514496,-0.5589272975921631,-0.5589272975921631,0.0,0.0,0.0,0.0,0.0,0.0,0.31390345096588135,0.5855438709259033,243.55787658691406,1.6816215515136719,0.012918570078909397,0.09862862527370453,0.8500736951828003,-0.0003624332894105464,0.005786415189504623,0.5266236066818237,0.0,1
1969-12-31T19:36:16.565000,565,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,4.809573650360107,-0.014356935396790504,9.853643417358398,2.1656651496887207,0.05199718475341797,9.898101806640625,-0.5774999856948853,-0.7787500023841858,-0.22749999165534973,-0.1290387064218521,-0.5515705943107605,-0.5515705943107605,0.0,0.0,0.0,0.0,0.0,0.0,0.3137316405773163,0.52095627784729,243.55453491210938,2.2548608779907227,-0.0017166893230751157,0.08869742602109909,0.850090503692627,-6.671460869256407e-05,0.005306500941514969,0.5266015529632568,0.0,1
1969-12-31T19:36:16.576000,576,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-2.1128623485565186,-0.014356935396790504,9.667003631591797,1.3912625312805176,0.03998725861310959,9.856273651123047,-0.4112500250339508,-0.8925000429153442,-0.32375001907348633,-0.1558840274810791,-0.5590264797210693,-0.5590264797210693,0.0,0.0,0.0,0.0,0.0,0.0,0.31308844685554504,0.4777366816997528,243.5511474609375,1.4730584621429443,-0.013616852462291718,0.046804144978523254,0.8501068949699402,0.000127284656628035,0.00498292176052928,0.5265782475471497,0.0,1
1969-12-31T19:36:16.587000,587,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-5.958128452301025,0.0263210479170084,9.81057357788086,0.06104147434234619,0.03751371055841446,9.848002433776855,-0.21875,-0.8487499952316284,-0.38499999046325684,-0.16186414659023285,-0.5666529536247253,-0.5666529536247253,0.0,0.0,0.0,0.0,0.0,0.0,0.31234416365623474,0.47292599081993103,243.54776000976562,0.1420137584209442,-0.0159629974514246,0.038523878902196884,0.8501228094100952,0.00014401788939721882,0.0049438076093792915,0.526553213596344,0.0,1
1969-12-31T19:36:16.598000,598,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-0.6412764191627502,-0.014356935396790504,9.827322959899902,-0.06607627868652344,0.028125256299972534,9.844259262084961,0.0,-0.6037499904632568,-0.5512499809265137,-0.14646683633327484,-0.5680829882621765,-0.5680829882621765,0.0,0.0,0.0,0.0,0.0,0.0,0.31140661239624023,0.47182947397232056,243.5443115234375,0.014708289876580238,-0.02519094944000244,0.03477931022644043,0.8501384854316711,0.00014224849292077124,0.00493136141449213,0.5265278220176697,0.0,1
1969-12-31T19:36:16.609000,609,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-0.2225324958562851,0.0526420958340168,9.889535903930664,-0.09439446032047272,0.0325627401471138,9.85245418548584,0.21875,-0.4375,-0.49000000953674316,-0.11172562092542648,-0.554328203201294,-0.554328203201294,0.0,0.0,0.0,0.0,0.0,0.0,0.31077560782432556,0.47162926197052,243.54095458984375,-0.01364417839795351,-0.020645426586270332,0.04297321289777756,0.850153923034668,0.0001386313233524561,0.0049269720911979675,0.5265029668807983,0.0,1
1969-12-31T19:36:16.620000,620,2023,1,12,14,36,11,15,0.0,False,0,0,0,0,0,0,0,0,0,0,-0.1579263061285019,0.13639087975025177,9.951749801635742,-0.1058935672044754,0.05135536938905716,9.870426177978516,0.13124999403953552,-0.5074999928474426,-0.49000000953674316,-0.08861258625984192,-0.5470010042190552,-0.5470010042190552,0.0,0.0,0.0,0.0,0.0,0.0,0.31080716848373413,0.4717961251735687,243.53765869140625,-0.02511471137404442,-0.0018582041375339031,0.060945477336645126,0.8501691222190857,0.00013824115740135312,0.004928351379930973,0.5264784097671509,0.0,1
