Timestamp,roll,pitch,yaw,quatW,quatX,quatY,quatZ
1969-12-31T19:36:13,0.3072550892829895,1.034145712852478,244.60000610351562,0.8452315330505371,-0.0025559822097420692,0.009060770273208618,0.5343092679977417
1969-12-31T19:36:13.011000,0.3067992925643921,1.0043953657150269,244.59664916992188,0.8452487587928772,-0.0024203548673540354,0.008839281275868416,0.5342862606048584
1969-12-31T19:36:13.022000,0.3064690828323364,0.9472215175628662,244.59326171875,0.8452674150466919,-0.002155944937840104,0.008416088297963142,0.5342647433280945
1969-12-31T19:36:13.033000,0.3061087429523468,0.8753212690353394,244.58995056152344,0.8452861309051514,-0.0018231254070997238,0.007884107530117035,0.5342444777488708
1969-12-31T19:36:13.044000,0.30565571784973145,0.8241101503372192,244.58660888671875,0.8453038930892944,-0.0015874762320891023,0.0075042881071567535,0.5342226028442383
1969-12-31T19:36:13.055000,0.3054843544960022,0.8120046257972717,244.58322143554688,0.8453201651573181,-0.0015320819802582264,0.007414237596094608,0.5341982841491699
1969-12-31T19:36:13.066000,0.30525481700897217,0.8279660940170288,244.57980346679688,0.8453354239463806,-0.001607963815331459,0.007530958857387304,0.5341721773147583
1969-12-31T19:36:13.077000,0.30500471591949463,0.8417173624038696,244.57638549804688,0.8453509211540222,-0.0016736871330067515,0.007631282322108746,0.5341463088989258
1969-12-31T19:36:13.088000,0.3049122393131256,0.8531993627548218,244.57293701171875,0.845366358757019,-0.0017276625148952007,0.00771560613065958,0.5341202616691589
1969-12-31T19:36:13.099000,0.30496761202812195,0.8628981113433838,244.56951904296875,0.845382034778595,-0.001772230607457459,0.007787465117871761,0.5340944528579712
1969-12-31T19:36:13.110000,0.3050449788570404,0.875998854637146,244.56607055664062,0.845397412776947,-0.0018324890406802297,0.007884528487920761,0.5340683460235596
1969-12-31T19:36:13.121000,0.30537012219429016,0.9233450889587402,244.562744140625,0.8454107642173767,-0.0020505301654338837,0.008235394023358822,0.5340410470962524
1969-12-31T19:36:13.132000,0.30570653080940247,0.9695175886154175,244.55947875976562,0.8454237580299377,-0.0022630011662840843,0.008577660657465458,0.5340142846107483
1969-12-31T19:36:13.143000,0.30597424507141113,0.9926187992095947,244.55615234375,0.8454382419586182,-0.002368435263633728,0.008749406784772873,0.533988356590271
1969-12-31T19:36:13.154000,0.30642783641815186,0.9869425892829895,244.552734375,0.845454216003418,-0.0023383779916912317,0.008709714747965336,0.5339635014533997
1969-12-31T19:36:13.165000,0.30631062388420105,0.9786684513092041,244.54934692382812,0.845470666885376,-0.0023004268296062946,0.008648189716041088,0.5339388847351074
1969-12-31T19:36:13.176000,0.30616825819015503,0.9720092415809631,244.54591369628906,0.8454868793487549,-0.002270190045237541,0.00859846267849207,0.5339140892028809
1969-12-31T19:36:13.187000,0.30608177185058594,0.9667731523513794,244.54254150390625,0.8455027341842651,-0.002246177988126874,0.008559494279325008,0.5338895320892334
1969-12-31T19:36:13.198000,0.3062250316143036,0.9624027013778687,244.53921508789062,0.8455185890197754,-0.0022245096042752266,0.008527979254722595,0.5338652729988098
1969-12-31T19:36:13.209000,0.30638808012008667,0.9224715828895569,244.535888671875,0.8455358743667603,-0.002037020167335868,0.008234171196818352,0.5338429808616638
1969-12-31T19:36:13.221000,0.30615028738975525,0.8795371651649475,244.5325927734375,0.8455533385276794,-0.001838513184338808,0.00791632104665041,0.5338209867477417
1969-12-31T19:36:13.232000,0.3061390221118927,0.8661911487579346,244.52920532226562,0.8455696105957031,-0.0017761894268915057,0.007817843928933144,0.5337968468666077
1969-12-31T19:36:13.243000,0.3063012957572937,0.8855966329574585,244.5258026123047,0.8455846309661865,-0.0018651577411219478,0.007961845956742764,0.5337706208229065
1969-12-31T19:36:13.254000,0.30605703592300415,0.9013789892196655,244.52239990234375,0.8455998301506042,-0.0019402391044422984,0.008077223785221577,0.5337445735931396
1969-12-31T19:36:13.265000,0.3059135973453522,0.9147564768791199,244.51898193359375,0.8456151485443115,-0.002003368455916643,0.008175329305231571,0.5337185859680176
1969-12-31T19:36:13.285000,0.3056912124156952,0.9259091019630432,244.51553344726562,0.8456305265426636,-0.0020567101892083883,0.00825665332376957,0.5336926579475403
1969-12-31T19:36:13.296000,0.30542856454849243,0.9632830619812012,244.51211547851562,0.8456445932388306,-0.0022324714809656143,0.008531292900443077,0.5336652994155884
1969-12-31T19:36:13.307000,0.3055036962032318,1.0185444355010986,244.50880432128906,0.8456572890281677,-0.002489035250619054,0.008939513936638832,0.5336374640464783
1969-12-31T19:36:13.318000,0.30545923113822937,1.0605369806289673,244.50552368164062,0.845670223236084,-0.0026846700347959995,0.009249272756278515,0.5336107015609741
1969-12-31T19:36:13.329000,0.30554836988449097,1.0806000232696533,244.50222778320312,0.8456844687461853,-0.0027771748136729,0.00939782615751028,0.5335850715637207
1969-12-31T19:36:13.340000,0.30558016896247864,1.0704517364501953,244.49884033203125,0.8457008600234985,-0.0027294058818370104,0.009323162026703358,0.5335606932640076
1969-12-31T19:36:13.351000,0.3055649995803833,1.062562108039856,244.4954833984375,0.8457168340682983,-0.0026925080455839634,0.009264945052564144,0.533536434173584
1969-12-31T19:36:13.362000,0.3056754171848297,1.0558114051818848,244.49215698242188,0.8457329273223877,-0.0026599899865686893,0.00921571534126997,0.5335122346878052
1969-12-31T19:36:13.373000,0.305709570646286,1.0503305196762085,244.4888153076172,0.8457486629486084,-0.002633951837196946,0.009175500832498074,0.5334879755973816
