Timestamp,GPSYear,GPSMonth,GPSday,GPSHour,GPSMinute,GPSSecond,GPSHundredth,voltage,GPSFix,numSats,HDOP,Latitude,Longitude,GPSSpeed,GPSCourse
1969-12-31T19:36:13,0,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.011000,11,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.022000,22,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.033000,33,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.044000,44,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.055000,55,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.066000,66,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.077000,77,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.088000,88,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.099000,99,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.110000,110,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.121000,121,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.132000,132,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.143000,143,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.154000,154,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.165000,165,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.176000,176,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.187000,187,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.198000,198,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.209000,209,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.221000,221,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.232000,232,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.243000,243,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.254000,254,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.265000,265,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.285000,285,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.296000,296,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.307000,307,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.318000,318,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.329000,329,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.340000,340,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.351000,351,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.362000,362,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.373000,373,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.384000,384,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.395000,395,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.406000,406,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.417000,417,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.428000,428,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.439000,439,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.450000,450,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.461000,461,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.472000,472,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
1969-12-31T19:36:13.483000,483,2023,1,12,14,36,11,15,0.0,False,0,0,0,0
