Timestamp,GPSYear,GPSMonth,GPSday,GPSHour,GPSMinute,GPSSecond,GPSHundredth,voltage,GPSFix,numSats,HDOP,Latitude,Longitude,GPSSpeed,GPSCourse,sysCal,gyroCal,accelCal,magCal,rawAccelX,rawAccelY,rawAccelZ,accelX,accelY,accelZ,rawGyroX,rawGyroY,rawGyroZ,gyroX,gyroY,gyroZ,rawMagX,rawMagY,rawMagZ,magX,magY,magZ,roll,pitch,yaw,linAccelX,linAccelY,linAccelZ,quatW,quatX,quatY,quatZ,imuTemp,state
1969-12-31T19:00:24.835000,835,2080,1,6,0,0,4,80,3.9774999618530273,False,0,0,0,0,0,0,0,0,0,0,0.17228323221206665,-1.3184453248977661,9.805787086486816,0.15866848826408386,-1.3385720252990723,9.817413330078125,-0.3149999976158142,0.4112500250339508,-0.6299999952316284,-0.1999344676733017,0.04005972295999527,-0.7499386072158813,3.946214437484741,0.0,0.0,3.6897053718566895,-354.4099426269531,-41.513885498046875,-7.984227180480957,-0.887657105922699,179.6503143310547,0.006692095659673214,0.02388397604227066,0.10371745377779007,0.9975330829620361,-0.0696406289935112,-0.007514953147619963,-0.0035833357833325863,0.0,1
1969-12-31T19:00:24.901000,901,2080,1,6,0,0,4,80,3.9774999618530273,False,0,0,0,0,0,0,0,0,0,0,0.1339980810880661,-1.3184453248977661,9.80817985534668,0.15420320630073547,-1.33492910861969,9.815742492675781,0.07874999940395355,-0.20124998688697815,-0.918749988079071,-0.173424631357193,0.017105164006352425,-0.7659967541694641,3.946214437484741,0.0,0.0,3.7141058444976807,-363.05108642578125,-14.790241241455078,-7.985284328460693,-0.8888437747955322,179.64999389648438,0.0020236533600836992,0.027705896645784378,0.10207529366016388,0.997532308101654,-0.06964989006519318,-0.007525052409619093,-0.0035869639832526445,0.0,1
1969-12-31T19:00:24.961000,961,2080,1,6,0,0,4,80,3.9774999618530273,False,0,0,0,0,0,0,0,0,0,0,0.1339980810880661,-1.368694543838501,9.846465110778809,0.150546133518219,-1.3410406112670898,9.821303367614746,-0.5162500143051147,0.017500000074505806,-0.6387500166893005,-0.20603585243225098,0.017142722383141518,-0.7538924217224121,3.946214437484741,0.0,0.0,3.736185073852539,-370.8702392578125,9.391317367553711,-7.991903781890869,-0.8887051939964294,179.6509552001953,-0.0016096860636025667,0.022716492414474487,0.10779335349798203,0.9975283145904541,-0.06970743834972382,-0.007524218875914812,-0.0035790076944977045,0.0,1
1969-12-31T19:00:25.030000,30,2080,1,6,0,0,4,80,3.9774999618530273,False,0,0,0,0,0,0,0,0,0,0,0.16031910479068756,-1.3160523176193237,9.834501266479492,0.15231502056121826,-1.3365178108215332,9.823692321777344,-0.23624999821186066,0.2887499928474426,-0.699999988079071,-0.20890997350215912,0.04297933727502823,-0.7487658858299255,3.946214437484741,0.0,0.0,3.756164073944092,-359.0819091796875,-37.04853057861328,-7.9941301345825195,-0.8888025283813477,179.65135192871094,0.00014253747940529138,0.02761671133339405,0.1102357879281044,0.9975269436836243,-0.06972679495811462,-0.007525245659053326,-0.003575650742277503,0.0,1
1969-12-31T19:00:25.091000,91,2080,1,6,0,0,4,80,3.966249942779541,False,0,0,0,0,0,0,0,0,0,0,0.15074782073497772,-1.3423734903335571,9.80817985534668,0.15203136205673218,-1.3375777006149292,9.820884704589844,-0.017500000074505806,-0.03500000014901161,-0.7875000238418579,-0.19070212543010712,0.035561561584472656,-0.7524504661560059,3.946214437484741,0.0,0.0,3.774242639541626,-367.27862548828125,-10.749652862548828,-7.996948719024658,-0.8900300860404968,179.65158081054688,-0.0003512612893246114,0.027034098282456398,0.10749727487564087,0.9975252747535706,-0.06975133717060089,-0.007535980548709631,-0.0035746172070503235,0.0,1
1969-12-31T19:00:25.157000,157,2080,1,6,0,0,4,80,3.966249942779541,False,0,0,0,0,0,0,0,0,0,0,0.13878372311592102,-1.3423734903335571,9.836893081665039,0.14963357150554657,-1.338445782661438,9.823781967163086,-0.24500000476837158,-0.026249999180436134,-0.6562499403953552,-0.19586721062660217,0.029681744053959846,-0.7432994246482849,3.946214437484741,0.0,0.0,3.7906014919281006,-374.6956481933594,13.04754638671875,-8.000656127929688,-0.8903945684432983,179.65245056152344,-0.0028114609885960817,0.0267946794629097,0.11048511415719986,0.9975228905677795,-0.06978357583284378,-0.007539565674960613,-0.0035675435792654753,0.0,1
1969-12-31T19:00:25.220000,220,2080,1,6,0,0,4,80,3.966249942779541,False,0,0,0,0,0,0,0,0,0,0,0.15314064919948578,-1.3280166387557983,9.81535816192627,0.1502683460712433,-1.3365581035614014,9.822257041931152,-0.061250001192092896,-0.2887499928474426,-0.8487499952316284,-0.18306176364421844,-0.0006090402603149414,-0.753330409526825,3.946214437484741,0.0,0.0,3.8054041862487793,-381.4071044921875,34.58103942871094,-8.002742767333984,-0.8930385708808899,179.65252685546875,-0.0026293322443962097,0.029034985229372978,0.10901666432619095,0.9975214600563049,-0.06980178505182266,-0.00756256515160203,-0.0035686043556779623,0.0,1
1969-12-31T19:00:25.290000,290,2080,1,6,0,0,4,80,3.966249942779541,False,0,0,0,0,0,0,0,0,0,0,0.14356936514377594,-1.3543376922607422,9.824929237365723,0.1490558534860611,-1.3397761583328247,9.82274055480957,-0.14875000715255737,0.21875,-0.73499995470047,-0.17979785799980164,0.020257465541362762,-0.7515867352485657,3.946214437484741,0.0,0.0,3.818798780441284,-368.616455078125,-14.254974365234375,-8.006680488586426,-0.8924992680549622,179.65284729003906,-0.003749499097466469,0.02648462913930416,0.10959235578775406,0.9975191354751587,-0.06983602792024612,-0.00755793834105134,-0.00356581574305892,0.0,1
1969-12-31T19:00:25.350000,350,2080,1,6,0,0,4,80,3.942500114440918,False,0,0,0,0,0,0,0,0,0,0,0.1579263061285019,-1.3399807214736938,9.798608779907227,0.1506613790988922,-1.339813232421875,9.81837272644043,0.026249999180436134,-0.12250000238418579,-0.8312499523162842,-0.16019757091999054,0.0066776759922504425,-0.7591646909713745,3.946214437484741,0.0,0.0,3.8309192657470703,-375.9062194824219,9.875667572021484,-8.009081840515137,-0.8945775032043457,179.6529083251953,-0.002499756868928671,0.026853853836655617,0.10528731346130371,0.9975175261497498,-0.06985697150230408,-0.007575992960482836,-0.0035666930489242077,0.0,1
1969-12-31T19:00:25.419000,419,2080,1,6,0,0,5,80,3.942500114440918,False,0,0,0,0,0,0,0,0,0,0,0.1746760606765747,-1.3591231107711792,9.836893081665039,0.1550079733133316,-1.3433083295822144,9.821724891662598,0.09624999761581421,-0.07000000029802322,-0.9012499451637268,-0.13580302894115448,-0.0006162798963487148,-0.7726805210113525,3.946214437484741,0.0,0.0,3.8418867588043213,-363.6388244628906,-36.610252380371094,-8.011897087097168,-0.89735347032547,179.65260314941406,0.001371597172692418,0.02383497543632984,0.10871387273073196,0.9975156188011169,-0.06988155841827393,-0.007599883712828159,-0.0035712376702576876,0.0,1
